task,repo,n,npass,pass_rate,n_steps,first_step,last_step,mean_step,first_solved_step,early_pass_rate,late_pass_rate,bucket,dynamics,pass_by_step
aiohttp:5c0b8e4a7897f48063f684ac16e7dd18f6218274,aiohttp,16,4,0.25,2,28,91,59.5,28,0.125,0.375,learnable,steady,28:1/8;91:3/8
aiohttp:62173bea1e4e3538d46e6e9b94d727d870d86879,aiohttp,24,6,0.25,3,54,180,116.3,115,0.0,0.375,learnable,steady,54:0/8;115:3/8;180:3/8
aiohttp:7eecdff163ccf029fbb1ddc9de4169d4aaeb6597,aiohttp,8,2,0.25,1,56,56,56.0,56,0.25,0.25,learnable,steady,56:2/8
aiohttp:96c415c353c85b2327541bc6858d853de8e8b333,aiohttp,24,6,0.25,3,5,130,67.7,5,0.25,0.25,learnable,steady,5:2/8;68:2/8;130:2/8
aiohttp:9bfc8660ff2fcb80437e644ddbc26ebb44f921ee,aiohttp,24,6,0.25,3,24,150,87.0,24,0.25,0.25,learnable,steady,24:2/8;87:3/8;150:1/8
aiohttp:9c932f71ec5a450954cee92ff9450974414ac1d8,aiohttp,24,6,0.25,3,45,170,107.0,106,0.0,0.375,learnable,steady,45:0/8;106:3/8;170:3/8
aiohttp:d2fbdefd269d4d79e54c703d636269bf52505bfb,aiohttp,24,6,0.25,3,9,134,72.0,9,0.125,0.3125,learnable,steady,9:1/8;73:2/8;134:3/8
aiohttp:eb54e6c010f55c02e49a36cb2e74b077f8aa77e4,aiohttp,24,6,0.25,3,17,143,80.0,17,0.25,0.25,learnable,steady,17:2/8;80:2/8;143:2/8
aiohttp:28342351fd0432bae9ef5684779feca25689e249,aiohttp,24,7,0.2917,3,45,170,107.3,45,0.375,0.25,learnable,steady,45:3/8;107:2/8;170:2/8
aiohttp:8220ced9f7515901cbf0976fb48ed867ff541241,aiohttp,24,7,0.2917,3,13,138,75.3,13,0.125,0.375,learnable,steady,13:1/8;75:3/8;138:3/8
aiohttp:8cf3ae42bd0b40c1766548ded25b90416a802acb,aiohttp,24,7,0.2917,3,26,152,88.7,88,0.0,0.4375,learnable,steady,26:0/8;88:1/8;152:6/8
aiohttp:991214a9fbadbca39284ee7c58c8f727cbfb811e,aiohttp,24,7,0.2917,3,15,140,77.3,15,0.375,0.25,learnable,steady,15:3/8;77:0/8;140:4/8
aiohttp:c7c52506c0802e70d1bf5655d16de63769b71fb9,aiohttp,24,7,0.2917,3,9,134,72.0,9,0.125,0.375,learnable,steady,9:1/8;73:3/8;134:3/8
aiohttp:54b36e037856a72c6bfd451b75cdbababafbc07f,aiohttp,16,5,0.3125,2,36,161,98.5,36,0.125,0.5,learnable,steady,36:1/8;161:4/8
aiohttp:7531deefa3458aa87dcfa61c379fc5542621b67e,aiohttp,16,5,0.3125,2,78,141,109.5,78,0.375,0.25,learnable,steady,78:3/8;141:2/8
aiohttp:30850babb43a8e28dd2df036776c62fd613d3d89,aiohttp,24,8,0.3333,3,6,131,69.0,6,0.25,0.375,learnable,steady,6:2/8;70:2/8;131:4/8
aiohttp:37e3aa4639193c6423562a4a4dfbf3310772b7a6,aiohttp,24,8,0.3333,3,20,146,83.0,20,0.25,0.375,learnable,steady,20:2/8;83:1/8;146:5/8
aiohttp:430af0af6705b491309f7f4adeec148a39736628,aiohttp,24,8,0.3333,3,34,159,96.0,34,0.25,0.375,learnable,steady,34:2/8;95:4/8;159:2/8
aiohttp:4c65ee880c46388484979ece26be95a76ce84329,aiohttp,24,8,0.3333,3,27,153,90.0,27,0.5,0.25,learnable,steady,27:4/8;90:2/8;153:2/8
aiohttp:618335186f22834c0d8daabcf53ccf44d42488a2,aiohttp,24,8,0.3333,3,6,131,69.0,6,0.25,0.375,learnable,steady,6:2/8;70:3/8;131:3/8
aiohttp:8de41885d3bf5e296b77f574163bc4e07ae32287,aiohttp,24,8,0.3333,3,41,166,103.3,103,0.0,0.5,learnable,steady,41:0/8;103:4/8;166:4/8
aiohttp:a3fa8d85ff227f18270d83af215b8974386989f0,aiohttp,24,8,0.3333,3,37,162,99.0,37,0.5,0.25,learnable,steady,37:4/8;98:2/8;162:2/8
aiohttp:e058cbd14dd754c2b0138fdef28df58c5e3a2c5f,aiohttp,24,8,0.3333,3,11,136,73.7,11,0.125,0.4375,learnable,steady,11:1/8;74:3/8;136:4/8
aiohttp:032fb571f2c73605d855d4f17026b303c7441823,aiohttp,24,9,0.375,3,25,151,88.0,25,0.125,0.5,learnable,steady,25:1/8;88:3/8;151:5/8
aiohttp:274c54e46c11e6f527326a3574eb984f90e0f740,aiohttp,16,6,0.375,2,4,129,66.5,4,0.25,0.5,learnable,steady,4:2/8;129:4/8
aiohttp:42fd75081a75a6ba7377b14262731add0e18f96d,aiohttp,8,3,0.375,1,62,62,62.0,62,0.375,0.375,learnable,steady,62:3/8
aiohttp:731f8dd9252757293aeab64ddb0a3123bc87a338,aiohttp,16,6,0.375,2,56,118,87.0,56,0.25,0.5,learnable,steady,56:2/8;118:4/8
aiohttp:312f747de91f20fa33af03fd368f857fbd32f36a,aiohttp,24,10,0.4167,3,47,173,110.0,47,0.25,0.5,learnable,steady,47:2/8;110:2/8;173:6/8
aiohttp:950f72c18266b55a9fcb93717b32828eae37719c,aiohttp,24,10,0.4167,3,50,176,112.7,50,0.5,0.375,learnable,steady,50:4/8;112:4/8;176:2/8
aiohttp:a74e8187bf55679772c3771036ce74ca28ddfa36,aiohttp,24,10,0.4167,3,9,134,72.0,9,0.375,0.4375,learnable,steady,9:3/8;73:5/8;134:2/8
aiohttp:b1dda8709de19b94e745dc780f41e4c5e5122d91,aiohttp,24,10,0.4167,3,13,138,75.3,13,0.125,0.5625,learnable,steady,13:1/8;75:4/8;138:5/8
aiohttp:18de88ce1e0a176adb12bf9ee44783289c6bed63,aiohttp,16,7,0.4375,2,56,118,87.0,56,0.5,0.375,learnable,steady,56:4/8;118:3/8
aiohttp:c65a77cfc9d2f6a1550b20ca65e1342188f96f28,aiohttp,16,7,0.4375,2,55,117,86.0,55,0.375,0.5,learnable,steady,55:3/8;117:4/8
aiohttp:297ddaec57bbe07c1c51bbe5909a01eedab2ff87,aiohttp,24,11,0.4583,3,25,151,88.0,25,0.625,0.375,learnable,steady,25:5/8;88:4/8;151:2/8
aiohttp:409c833db67ad5e32a124ace648234f540ed3f98,aiohttp,24,11,0.4583,3,21,147,84.0,21,0.375,0.5,learnable,steady,21:3/8;84:2/8;147:6/8
aiohttp:41968f892dfdd098d28d2f55561f5009461e661f,aiohttp,24,11,0.4583,3,2,127,65.0,2,0.125,0.625,learnable,steady,2:1/8;66:5/8;127:5/8
aiohttp:493f06797654c383242f0e8007f6e06b818a1fbc,aiohttp,24,11,0.4583,3,39,164,101.3,39,0.375,0.5,learnable,steady,39:3/8;101:4/8;164:4/8
aiohttp:7a796a652790c213a6363c741b0b2c5231fbcca0,aiohttp,16,8,0.5,2,56,118,87.0,56,0.375,0.625,learnable,steady,56:3/8;118:5/8
aiohttp:87342c791dfd4c916877ba3dffafb9345bb0491f,aiohttp,16,8,0.5,2,60,121,90.5,60,0.625,0.375,learnable,steady,60:5/8;121:3/8
aiohttp:8ad118b1d8b83ce0c0b61ae0cf8019c9a2fcd5ae,aiohttp,24,12,0.5,3,22,148,85.3,22,0.625,0.4375,learnable,steady,22:5/8;86:6/8;148:1/8
aiohttp:aaa889312e9ba8ec7a812adc31e3d61c8cad4a49,aiohttp,24,12,0.5,3,9,134,71.7,9,0.5,0.5,learnable,steady,9:4/8;72:2/8;134:6/8
aiohttp:d697d4211b38e435fd59a0ced331989c8b258097,aiohttp,8,4,0.5,1,72,72,72.0,72,0.5,0.5,learnable,steady,72:4/8
aiohttp:fca116274b5e7bc3fba09de23330c34ce78fc13b,aiohttp,16,8,0.5,2,109,172,140.5,109,0.625,0.375,learnable,steady,109:5/8;172:3/8
aiohttp:4b6ff686b6d032aff74174e3c96712230172f1c7,aiohttp,24,13,0.5417,3,23,149,86.0,23,0.5,0.5625,learnable,steady,23:4/8;86:3/8;149:6/8
aiohttp:9ba9a4e531599b9cb2f8cc80effbde40c7eab0bd,aiohttp,24,13,0.5417,3,12,138,75.0,12,0.125,0.75,learnable,steady,12:1/8;75:6/8;138:6/8
aiohttp:4592d03194ebd42638834519cdc65feb484a0f30,aiohttp,16,9,0.5625,2,28,90,59.0,28,0.625,0.5,learnable,steady,28:5/8;90:4/8
aiohttp:944e0f69daf956402595ae8462d4ac80f88b66b5,aiohttp,16,9,0.5625,2,64,125,94.5,64,0.5,0.625,learnable,steady,64:4/8;125:5/8
aiohttp:cd0a95758ec809099edc755c3fbff8b5f6a390a3,aiohttp,24,14,0.5833,3,26,152,89.0,26,0.625,0.5625,learnable,steady,26:5/8;89:3/8;152:6/8
aiohttp:cdfed8b884ced3231b01c68a2f85bf2fbb94d30f,aiohttp,24,14,0.5833,3,22,148,85.3,22,0.25,0.75,learnable,steady,22:2/8;86:6/8;148:6/8
aiohttp:0fdcc291d6f4a35352d8feba39a9acf5f822c1a9,aiohttp,8,5,0.625,1,98,98,98.0,98,0.625,0.625,learnable,steady,98:5/8
aiohttp:400feb641e51f3b9afe0eee9c73cafcb8a0d3744,aiohttp,24,15,0.625,3,37,162,99.0,37,0.5,0.6875,learnable,steady,37:4/8;98:4/8;162:7/8
aiohttp:7f906a07e7a15fcabce08c89b4b6e310de033f7c,aiohttp,24,15,0.625,3,3,128,66.0,3,0.5,0.6875,learnable,steady,3:4/8;67:4/8;128:7/8
aiohttp:7fd5e73eb44d3f6a5df807d2393d46481a8c1c56,aiohttp,24,15,0.625,3,53,179,115.7,53,0.375,0.75,learnable,steady,53:3/8;115:6/8;179:6/8
aiohttp:82451b648f25fe6ad75725b824683bf9419be5fd,aiohttp,24,15,0.625,3,1,127,64.3,1,0.75,0.5625,learnable,steady,1:6/8;65:4/8;127:5/8
aiohttp:8999d9b0563a4139701335fef1ae632e972e2e65,aiohttp,24,15,0.625,3,50,176,112.3,50,0.625,0.625,learnable,steady,50:5/8;111:5/8;176:5/8
aiohttp:f0d74880deec8fcd982bce639c93c5e130d41198,aiohttp,16,10,0.625,2,5,68,36.5,5,0.5,0.75,learnable,steady,5:4/8;68:6/8
aiohttp:3c31b3837404fa2fed3cdd42e89f9d6f25c6931e,aiohttp,24,16,0.6667,3,2,127,64.7,2,0.125,0.9375,learnable,steady,2:1/8;65:7/8;127:8/8
aiohttp:86b97776aa454984daf2a9c42b686eb05b65bdf7,aiohttp,24,16,0.6667,3,51,178,114.0,51,0.5,0.75,learnable,steady,51:4/8;113:7/8;178:5/8
aiohttp:8e330d4c28e115858abbe9900c76e73c9efab71a,aiohttp,16,11,0.6875,2,59,120,89.5,59,0.5,0.875,learnable,steady,59:4/8;120:7/8
aiohttp:a7e240a9f625a0b9559bdf5f0049c71565352400,aiohttp,24,17,0.7083,3,10,136,73.3,10,0.5,0.8125,learnable,steady,10:4/8;74:8/8;136:5/8
aiohttp:e1890ae56c8a878ac9603bd4a007de9106bab4ce,aiohttp,24,17,0.7083,3,22,148,85.3,22,0.75,0.6875,learnable,steady,22:6/8;86:5/8;148:6/8
aiohttp:096bc9d5e6627074edfebb4d39090b06c082fc2c,aiohttp,16,12,0.75,2,49,175,112.0,49,0.75,0.75,easy,steady,49:6/8;175:6/8
aiohttp:0c938122b0d94701899d48e99cd3db32af306739,aiohttp,16,12,0.75,2,59,121,90.0,59,0.75,0.75,easy,steady,59:6/8;121:6/8
aiohttp:8d62de0b8726625e81e300b1ac9e92d2f5a705a8,aiohttp,16,12,0.75,2,24,150,87.0,24,0.875,0.625,easy,steady,24:7/8;150:5/8
aiohttp:9c50c9aae77cbba107fec00f67d056ac588e9fab,aiohttp,24,18,0.75,3,2,127,65.0,2,0.75,0.75,easy,steady,2:6/8;66:7/8;127:5/8
aiohttp:a2aa20dacbeb34544cc69765e20dabe5718c0d57,aiohttp,16,12,0.75,2,28,90,59.0,28,0.625,0.875,easy,steady,28:5/8;90:7/8
aiohttp:dd5b9784e71ba3d4e806ea1020189b401479e977,aiohttp,16,12,0.75,2,48,174,111.0,48,0.5,1.0,easy,steady,48:4/8;174:8/8
aiohttp:e2631c7c058796ac8fab88722cffd582300cdc0e,aiohttp,8,6,0.75,1,98,98,98.0,98,0.75,0.75,easy,steady,98:6/8
aiohttp:2ae4d6ffdd015f622bfb75dee98ad629240cccc4,aiohttp,24,19,0.7917,3,13,138,75.7,13,0.625,0.875,easy,steady,13:5/8;76:6/8;138:8/8
aiohttp:48a5e07ad833bd1a8fcb2ce6f85a41ad0cef9dc6,aiohttp,24,19,0.7917,3,18,144,81.3,18,0.5,0.9375,easy,steady,18:4/8;82:7/8;144:8/8
aiohttp:68f1e414133066c4f620201a09f71b20cda8bb29,aiohttp,24,19,0.7917,3,27,153,90.0,27,0.625,0.875,easy,steady,27:5/8;90:7/8;153:7/8
aiohttp:a24d690a46f70fecb8b35ae4dda1fc41f982e226,aiohttp,24,19,0.7917,3,27,153,89.7,27,0.875,0.75,easy,steady,27:7/8;89:7/8;153:5/8
aiohttp:b15c89558f1a52eb22ca400ff8624def096123d0,aiohttp,24,19,0.7917,3,25,151,88.0,25,0.875,0.75,easy,steady,25:7/8;88:6/8;151:6/8
aiohttp:b1bd55bde57654e0eec9c27b8745ddb2e345b1ba,aiohttp,24,19,0.7917,3,16,142,79.0,16,0.75,0.8125,easy,steady,16:6/8;79:7/8;142:6/8
aiohttp:f7e4246114ce48335f224f36c2d4b058b02bea7b,aiohttp,24,19,0.7917,3,41,166,103.0,41,0.75,0.8125,easy,steady,41:6/8;102:5/8;166:8/8
aiohttp:396e33526ceb241f491d36cdaa72a31c6e0fae92,aiohttp,16,13,0.8125,2,62,124,93.0,62,0.75,0.875,easy,steady,62:6/8;124:7/8
aiohttp:6198a56e67a65a4bc68d1661a1c4cb9201d455cd,aiohttp,16,13,0.8125,2,5,67,36.0,5,0.75,0.875,easy,steady,5:6/8;67:7/8
aiohttp:9dfc8bdb8247b9d7cc189f123d75e5e89ba866ab,aiohttp,16,13,0.8125,2,12,137,74.5,12,0.625,1.0,easy,steady,12:5/8;137:8/8
aiohttp:a076bea6894928c2b91d8547d5e9a77e1715985d,aiohttp,16,13,0.8125,2,60,121,90.5,60,1.0,0.625,easy,steady,60:8/8;121:5/8
aiohttp:c7ff47b3916aaa4bb94074660e6969dbf1b77305,aiohttp,16,13,0.8125,2,63,124,93.5,63,1.0,0.625,easy,steady,63:8/8;124:5/8
aiohttp:f53cc26904fa866cef144227572c37222a884ef0,aiohttp,16,13,0.8125,2,28,91,59.5,28,1.0,0.625,easy,steady,28:8/8;91:5/8
aiohttp:66921d58f5d7a07cc92f88cfe0a32d1f07e351cb,aiohttp,24,20,0.8333,3,13,139,76.0,13,0.75,0.875,easy,steady,13:6/8;76:6/8;139:8/8
aiohttp:800c7929cae8d9bb4605783a4d3b45ee9480840f,aiohttp,24,20,0.8333,3,25,151,88.0,25,1.0,0.75,easy,steady,25:8/8;88:7/8;151:5/8
aiohttp:92ce18b0a7d677c4fbdfc835198725a24052179c,aiohttp,24,20,0.8333,3,16,142,79.0,16,0.75,0.875,easy,steady,16:6/8;79:7/8;142:7/8
aiohttp:9726a679b4f1fe2247065f1a0f9b30dbd2495fda,aiohttp,24,20,0.8333,3,9,134,72.0,9,0.75,0.875,easy,steady,9:6/8;73:7/8;134:7/8
aiohttp:fde031fe7b0d6060eab4ff13d588a882bb7a1ddb,aiohttp,24,20,0.8333,3,14,139,76.3,14,0.625,0.9375,easy,steady,14:5/8;76:7/8;139:8/8
aiohttp:04de888534815c80abf5025fb66c03c07cb1bb32,aiohttp,16,14,0.875,2,28,91,59.5,28,0.875,0.875,easy,steady,28:7/8;91:7/8
aiohttp:087aecba1dc979b2aa0c2652475feaed7d96a71d,aiohttp,24,21,0.875,3,15,140,77.3,15,0.75,0.9375,easy,steady,15:6/8;77:7/8;140:8/8
aiohttp:1f3a6be48a99767560ccf3f9e923a9a3a6fc1352,aiohttp,24,21,0.875,3,12,137,74.7,12,0.75,0.9375,easy,steady,12:6/8;75:7/8;137:8/8
aiohttp:28cb7d707e90fe1d8a1f7dcbf853acc831a6423c,aiohttp,24,21,0.875,3,47,173,109.7,47,0.875,0.875,easy,steady,47:7/8;109:7/8;173:7/8
aiohttp:2c7f760e00dd695854322f86cd5f1c2b1289c983,aiohttp,16,14,0.875,2,108,172,140.0,108,1.0,0.75,easy,steady,108:8/8;172:6/8
aiohttp:91751450c87e73d26d1464c6a61133e298b26ae2,aiohttp,16,14,0.875,2,24,150,87.0,24,0.75,1.0,easy,steady,24:6/8;150:8/8
aiohttp:92cd425bca4c0bbd9be84def71951234159ca44f,aiohttp,24,21,0.875,3,23,149,86.0,23,0.875,0.875,easy,steady,23:7/8;86:7/8;149:7/8
aiohttp:98e3a9181d7b3264d7ebd7955a01ba9a08df9dc3,aiohttp,16,14,0.875,2,24,150,87.0,24,0.75,1.0,easy,steady,24:6/8;150:8/8
aiohttp:aa2d9ddd875c54863dfa6620ac75dd9e1ed4ed3a,aiohttp,16,14,0.875,2,8,133,70.5,8,0.875,0.875,easy,steady,8:7/8;133:7/8
aiohttp:b2e1294f700eae58a87085b6342d7eb5ed105700,aiohttp,24,21,0.875,3,13,138,75.3,13,0.875,0.875,easy,steady,13:7/8;75:7/8;138:7/8
aiohttp:b97d9a97b239e33bc3f8df321defa853864a639e,aiohttp,24,21,0.875,3,44,169,106.3,44,1.0,0.8125,easy,steady,44:8/8;106:5/8;169:8/8
aiohttp:bff76313298d8b2c7539f9dc496801ee86ab7097,aiohttp,16,14,0.875,2,23,149,86.0,23,0.875,0.875,easy,steady,23:7/8;149:7/8
aiohttp:c3789965cdf023d5069d1f04e853a3c6f7a7ab3d,aiohttp,24,21,0.875,3,47,173,110.0,47,0.875,0.875,easy,steady,47:7/8;110:7/8;173:7/8
aiohttp:dd3fabd091bf40137ff87a66b226b47f172a0298,aiohttp,8,7,0.875,1,98,98,98.0,98,0.875,0.875,easy,steady,98:7/8
aiohttp:65fd80bc5783b724e96bb54e55b6f0ddb2d660f9,aiohttp,24,22,0.9167,3,50,176,112.7,50,0.75,1.0,easy,steady,50:6/8;112:8/8;176:8/8
aiohttp:8a7c2a5b5c9329b1c96f55801e5afed6d381afbd,aiohttp,24,22,0.9167,3,1,126,64.0,1,1.0,0.875,easy,steady,1:8/8;65:7/8;126:7/8
aiohttp:2b85ad73f587ce43ea9285a6922b614d96e72f80,aiohttp,16,15,0.9375,2,27,89,58.0,27,0.875,1.0,easy,steady,27:7/8;89:8/8
aiohttp:537413a7fc05ddfb1f89ad434c03bf2e2bf58e8b,aiohttp,16,15,0.9375,2,5,68,36.5,5,0.875,1.0,easy,steady,5:7/8;68:8/8
aiohttp:8bd42e742acc825e8b2f170c04216da3c767f56e,aiohttp,16,15,0.9375,2,31,156,93.5,31,1.0,0.875,easy,steady,31:8/8;156:7/8
aiohttp:b78cef374c1e0bcce62faef144b9f5067c3bf53e,aiohttp,16,15,0.9375,2,55,118,86.5,55,1.0,0.875,easy,steady,55:8/8;118:7/8
aiohttp:c054f579dd04bfa5d3f0ee78d4cca4107f96d4c4,aiohttp,16,15,0.9375,2,59,120,89.5,59,0.875,1.0,easy,steady,59:7/8;120:8/8
aiohttp:dccf97578e6a8e094dac0c0a4ac46a59eb3ac2b1,aiohttp,16,15,0.9375,2,108,172,140.0,108,1.0,0.875,easy,steady,108:8/8;172:7/8
aiohttp:37b2604d10e78b96b1fed51bab7f22221c868fc9,aiohttp,24,23,0.9583,3,48,174,110.7,48,0.875,1.0,easy,steady,48:7/8;110:8/8;174:8/8
aiohttp:4284bed28ae27d5d2bf51cabf2bd3dd2e78a5ea4,aiohttp,24,23,0.9583,3,33,158,95.0,33,1.0,0.9375,easy,steady,33:8/8;94:8/8;158:7/8
aiohttp:5b5bbd688c630f7200b9385ee3798f03ba5f279c,aiohttp,24,23,0.9583,3,54,180,116.3,54,0.875,1.0,easy,steady,54:7/8;115:8/8;180:8/8
aiohttp:60313571defa8d66e3a6d4bc0be1fa78b475652f,aiohttp,24,23,0.9583,3,43,169,105.7,43,1.0,0.9375,easy,steady,43:8/8;105:7/8;169:8/8
aiohttp:a4e94ffc341d884ed0345d634b56984e1c460274,aiohttp,24,23,0.9583,3,51,177,113.7,51,0.875,1.0,easy,steady,51:7/8;113:8/8;177:8/8
aiohttp:b40265eeafbe10d28146e476fe33cbb29539eb12,aiohttp,24,23,0.9583,3,44,169,106.3,44,1.0,0.9375,easy,steady,44:8/8;106:8/8;169:7/8
aiohttp:bf33810d11bbedbe8a01cde53ae89fcc2b6b04fd,aiohttp,24,23,0.9583,3,7,132,70.0,7,0.875,1.0,easy,steady,7:7/8;71:8/8;132:8/8
aiohttp:ea47a46f5f9008a1ab44279c41debe609d568282,aiohttp,24,23,0.9583,3,26,152,88.7,26,0.875,1.0,easy,steady,26:7/8;88:8/8;152:8/8
aiohttp:02d8dba9a320e4d15d8d7539ca5fb6d93083bd26,aiohttp,16,16,1.0,2,61,123,92.0,61,1.0,1.0,trivial,steady,61:8/8;123:8/8
aiohttp:07429ed0084b3cdd636b178d4eda6944a1809069,aiohttp,16,16,1.0,2,64,125,94.5,64,1.0,1.0,trivial,steady,64:8/8;125:8/8
aiohttp:0813710e44b911e40809131521e108cdb8451c7b,aiohttp,24,24,1.0,3,50,176,112.3,50,1.0,1.0,trivial,steady,50:8/8;111:8/8;176:8/8
aiohttp:0995007bb568652a4159eb38568f95d6adbf9f88,aiohttp,24,24,1.0,3,53,179,115.3,53,1.0,1.0,trivial,steady,53:8/8;114:8/8;179:8/8
aiohttp:4094cb81db93c17ee702eeaa38676a0d3ea9ca59,aiohttp,24,24,1.0,3,44,169,106.0,44,1.0,1.0,trivial,steady,44:8/8;105:8/8;169:8/8
aiohttp:466f1ebbac1bd4047d0eeaed582ac12834bad305,aiohttp,24,24,1.0,3,39,164,101.3,39,1.0,1.0,trivial,steady,39:8/8;101:8/8;164:8/8
aiohttp:4c57a9c2bc05b7d45934f12902eec81ef8eb1a5c,aiohttp,8,8,1.0,1,5,5,5.0,5,1.0,1.0,trivial,steady,5:8/8
aiohttp:4ca503331239f309d044c8ca8539ae8fa347659a,aiohttp,8,8,1.0,1,60,60,60.0,60,1.0,1.0,trivial,steady,60:8/8
aiohttp:56445fc9c043aa46fe9fd0a3dcf6da113c9b20ce,aiohttp,24,24,1.0,3,31,156,93.3,31,1.0,1.0,trivial,steady,31:8/8;93:8/8;156:8/8
aiohttp:598334fa512560da1378e79363e76129804d02d1,aiohttp,24,24,1.0,3,42,167,104.0,42,1.0,1.0,trivial,steady,42:8/8;103:8/8;167:8/8
aiohttp:5a8d95b6bafe5aaae92b644a6561b71ddfee8cd4,aiohttp,16,16,1.0,2,23,149,86.0,23,1.0,1.0,trivial,steady,23:8/8;149:8/8
aiohttp:6c6d45b7ca392f0d2b5d9baba7f37002cfeaf1e0,aiohttp,24,24,1.0,3,36,161,98.0,36,1.0,1.0,trivial,steady,36:8/8;97:8/8;161:8/8
aiohttp:74a2002b638ebd7718ce42609206a00e676a4dbc,aiohttp,24,24,1.0,3,32,157,94.3,32,1.0,1.0,trivial,steady,32:8/8;94:8/8;157:8/8
aiohttp:8a44398aca58baeab809da9cbaeca8e616b3556d,aiohttp,8,8,1.0,1,123,123,123.0,123,1.0,1.0,trivial,steady,123:8/8
aiohttp:af2bb1e7ad2e07948b02af0a2db55d5f8555ef6b,aiohttp,24,24,1.0,3,35,160,97.3,35,1.0,1.0,trivial,steady,35:8/8;97:8/8;160:8/8
aiohttp:b4f9cb35589db813bd449b9475ad039cc49ee9c1,aiohttp,24,24,1.0,3,53,179,115.3,53,1.0,1.0,trivial,steady,53:8/8;114:8/8;179:8/8
aiohttp:bb81dbc7f3f0b2dcea30b987fb502bb5c07030aa,aiohttp,8,8,1.0,1,122,122,122.0,122,1.0,1.0,trivial,steady,122:8/8
aiohttp:c0c3376e6699d0741424c43ac1b25beea366b1fd,aiohttp,24,24,1.0,3,38,163,100.0,38,1.0,1.0,trivial,steady,38:8/8;99:8/8;163:8/8
aiohttp:c544f56ceb9bd3e49dd1de3b4b05fc4fb3222598,aiohttp,24,24,1.0,3,33,158,95.3,33,1.0,1.0,trivial,steady,33:8/8;95:8/8;158:8/8
aiohttp:c776b5a2522fb8c411295b56816d064bfc8389c9,aiohttp,24,24,1.0,3,31,156,93.3,31,1.0,1.0,trivial,steady,31:8/8;93:8/8;156:8/8
aiohttp:c95998e2641009fab2426b7b7596b07f271435a4,aiohttp,16,16,1.0,2,64,125,94.5,64,1.0,1.0,trivial,steady,64:8/8;125:8/8
aiohttp:d5bbb80195513268c604a908c31870db6b49310c,aiohttp,24,24,1.0,3,32,157,94.0,32,1.0,1.0,trivial,steady,32:8/8;93:8/8;157:8/8
aiohttp:e5106ef238ae8e14921c99ffc6b53969d7917d6d,aiohttp,24,24,1.0,3,43,168,105.0,43,1.0,1.0,trivial,steady,43:8/8;104:8/8;168:8/8
aiohttp:e56a4fd45b813a8c41d09c88aaf3c73903935c71,aiohttp,24,24,1.0,3,52,178,114.3,52,1.0,1.0,trivial,steady,52:8/8;113:8/8;178:8/8
aiohttp:fc11fd22ce4b424d3897d2010415946e8194648f,aiohttp,16,16,1.0,2,55,117,86.0,55,1.0,1.0,trivial,steady,55:8/8;117:8/8
aiohttp:fe6325e7bc23037967f23e5e814783a17e263ffc,aiohttp,24,24,1.0,3,15,141,78.3,15,1.0,1.0,trivial,steady,15:8/8;79:8/8;141:8/8
aiohttp:ffb66cb0d1908bcc9b12fabd637d07b8a765430c,aiohttp,16,16,1.0,2,116,181,148.5,116,1.0,1.0,trivial,steady,116:8/8;181:8/8
coveragepy:016af5f6352d69206ac8f7537c2b18828767bcae,coveragepy,16,0,0.0,2,59,121,90.0,-1,0.0,0.0,dead_hard,never_solved,59:0/8;121:0/8
coveragepy:0387bbaa5e9ab2ad834311249802695ebb0c34ca,coveragepy,24,0,0.0,3,1,126,63.7,-1,0.0,0.0,dead_hard,never_solved,1:0/8;64:0/8;126:0/8
coveragepy:07b76b251138dd9bc8a2e2cd585fe822dc36785a,coveragepy,24,0,0.0,3,47,173,109.7,-1,0.0,0.0,dead_hard,never_solved,47:0/8;109:0/8;173:0/8
coveragepy:0d6449874cd4d3003ce908d66fa654b64bfea0c0,coveragepy,24,0,0.0,3,25,151,87.7,-1,0.0,0.0,dead_hard,never_solved,25:0/8;87:0/8;151:0/8
coveragepy:11dcf13f48a3fd6cb21ad2e96998061d127ac2ff,coveragepy,24,0,0.0,3,9,134,71.7,-1,0.0,0.0,dead_hard,never_solved,9:0/8;72:0/8;134:0/8
coveragepy:129e5616783a1a12fb08fe42f0c0c478e5177da2,coveragepy,24,0,0.0,3,29,154,91.7,-1,0.0,0.0,dead_hard,never_solved,29:0/8;92:0/8;154:0/8
coveragepy:1b19799edfbfc65dea254e8fcaa0dea23e9709f9,coveragepy,24,0,0.0,3,10,135,73.0,-1,0.0,0.0,dead_hard,never_solved,10:0/8;74:0/8;135:0/8
coveragepy:1cd6c9bba0b4ba3018bf1b28fee645a7dd98fe68,coveragepy,16,0,0.0,2,109,173,141.0,-1,0.0,0.0,dead_hard,never_solved,109:0/8;173:0/8
coveragepy:2094909df35db45ca7a409cc37f38d49c3191d2a,coveragepy,24,0,0.0,3,48,174,110.7,-1,0.0,0.0,dead_hard,never_solved,48:0/8;110:0/8;174:0/8
coveragepy:25311c6caabed2f13da991dae52352c3c896a3e9,coveragepy,8,0,0.0,1,5,5,5.0,-1,0.0,0.0,dead_hard,never_solved,5:0/8
coveragepy:277c8c43c9ee59c941ec8fd7da8ea2a49049d1e0,coveragepy,16,0,0.0,2,55,118,86.5,-1,0.0,0.0,dead_hard,never_solved,55:0/8;118:0/8
